Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio
211105;PUNO;SAN ROMÁN;SAN MIGUEL;97.3;486.0;495.0;1.9;25.0;46.6;26.5;9.1;13.8;39.7;37.4
211201;PUNO;SANDIA;SANDIA;97.6;469.0;480.0;1.7;35.0;41.7;21.6;8.2;14.6;43.3;33.8
211202;PUNO;SANDIA;CUYOCUYO;96.8;474.0;449.0;0.0;33.1;53.2;13.7;9.7;16.1;71.0;3.2
211203;PUNO;SANDIA;LIMBANI;97.3;492.0;477.0;0.0;28.0;44.3;27.7;5.7;25.3;41.0;27.9
211204;PUNO;SANDIA;PATAMBUCO;96.4;471.0;506.0;3.6;33.9;42.9;19.6;3.6;3.6;51.8;41.1
211205;PUNO;SANDIA;PHARA;98.0;495.0;495.0;4.2;14.3;51.0;30.5;8.3;6.2;53.0;32.5
211206;PUNO;SANDIA;QUIACA;100.0;490.0;486.0;0.0;20.0;40.0;40.0;10.0;20.0;40.0;30.0
211207;PUNO;SANDIA;SAN JUAN DEL ORO;95.0;458.0;447.0;2.9;36.9;38.5;21.7;18.8;16.4;45.8;19.0
211208;PUNO;SANDIA;YANAHUAYA;100.0;480.0;478.0;3.0;27.3;42.4;27.3;15.2;18.2;33.3;33.3
211209;PUNO;SANDIA;ALTO INAMBARI;94.5;459.0;457.0;2.8;44.8;37.5;14.9;12.9;27.7;32.3;27.0
211210;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCO;97.4;485.0;505.0;2.7;28.2;40.0;29.2;8.1;20.9;33.3;37.7
211301;PUNO;YUNGUYO;YUNGUYO;98.3;480.0;489.0;3.1;26.1;43.9;26.9;7.8;17.9;39.8;34.6
211302;PUNO;YUNGUYO;ANAPIA;100.0;411.0;401.0;0.0;66.7;33.3;0.0;33.3;33.3;33.3;0.0
211303;PUNO;YUNGUYO;COPANI;97.9;459.0;450.0;4.4;39.2;41.1;15.3;17.4;17.4;47.7;17.4
211306;PUNO;YUNGUYO;TINICACHI;100.0;445.0;432.0;11.1;44.4;22.2;22.2;22.2;22.2;44.4;11.1
220101;SAN MARTÍN;MOYOBAMBA;MOYOBAMBA;96.7;477.0;456.0;3.9;29.9;40.3;25.9;14.9;20.8;41.3;23.1
220102;SAN MARTÍN;MOYOBAMBA;CALZADA;96.4;515.0;507.0;2.6;20.3;29.2;47.9;6.4;11.5;39.2;43.0
220103;SAN MARTÍN;MOYOBAMBA;HABANA;94.2;466.0;442.0;10.2;26.5;38.8;24.5;22.4;22.4;34.7;20.4
220104;SAN MARTÍN;MOYOBAMBA;JEPELACIO;97.9;462.0;433.0;5.0;35.9;39.3;19.7;20.4;23.9;41.5;14.2
220105;SAN MARTÍN;MOYOBAMBA;SORITOR;97.7;470.0;448.0;3.0;36.4;37.9;22.7;16.6;20.7;44.2;18.5
220106;SAN MARTÍN;MOYOBAMBA;YANTALO;93.0;491.0;457.0;0.0;19.0;48.3;32.7;9.5;19.0;54.7;16.8
220201;SAN MARTÍN;BELLAVISTA;BELLAVISTA;96.3;457.0;420.0;5.3;37.5;39.2;18.0;27.1;25.6;32.1;15.2
220202;SAN MARTÍN;BELLAVISTA;ALTO BIAVO;90.2;413.0;374.0;13.5;61.7;18.7;6.0;44.1;28.9;23.5;3.5
220203;SAN MARTÍN;BELLAVISTA;BAJO BIAVO;97.8;423.0;389.0;13.6;53.5;26.2;6.7;38.1;27.2;27.6;7.1
220204;SAN MARTÍN;BELLAVISTA;HUALLAGA;96.9;394.0;391.0;20.9;66.5;11.1;1.6;27.3;51.9;19.2;1.6
220205;SAN MARTÍN;BELLAVISTA;SAN PABLO;97.3;430.0;386.0;10.5;47.6;36.5;5.4;40.6;24.5;27.2;7.6
220206;SAN MARTÍN;BELLAVISTA;SAN RAFAEL;98.3;445.0;415.0;10.3;40.6;34.6;14.5;29.9;27.4;29.9;12.8
220301;SAN MARTÍN;EL DORADO;SAN JOSE DE SISA;98.7;440.0;403.0;10.3;47.4;29.9;12.4;37.2;26.4;23.8;12.7
220302;SAN MARTÍN;EL DORADO;AGUA BLANCA;97.6;432.0;389.0;12.2;56.2;19.6;12.0;39.0;34.2;17.2;9.6
220303;SAN MARTÍN;EL DORADO;SAN MARTIN;91.8;422.0;381.0;12.1;54.4;26.8;6.7;40.2;30.2;23.7;5.9
220304;SAN MARTÍN;EL DORADO;SANTA ROSA;94.9;418.0;373.0;9.4;61.9;22.1;6.7;51.6;19.8;21.2;7.5
220305;SAN MARTÍN;EL DORADO;SHATOJA;100.0;426.0;380.0;12.0;49.8;30.5;7.7;42.2;31.9;19.8;6.1
220401;SAN MARTÍN;HUALLAGA;SAPOSOA;97.2;469.0;448.0;5.2;33.5;40.4;20.9;20.3;23.9;32.0;23.7
220402;SAN MARTÍN;HUALLAGA;ALTO SAPOSOA;98.1;416.0;368.0;12.5;61.2;20.4;5.9;46.0;30.4;20.6;3.1
220403;SAN MARTÍN;HUALLAGA;EL ESLABON;100.0;468.0;435.0;7.1;35.7;35.7;21.4;11.9;33.3;40.5;14.3
220404;SAN MARTÍN;HUALLAGA;PISCOYACU;100.0;443.0;402.0;8.9;43.0;35.4;12.7;36.7;25.3;29.1;8.9
220405;SAN MARTÍN;HUALLAGA;SACANCHE;96.4;438.0;410.0;9.6;42.7;36.9;10.9;37.5;16.7;32.9;12.9
220406;SAN MARTÍN;HUALLAGA;TINGO DE SAPOSOA;88.9;449.0;423.0;0.0;62.5;37.5;0.0;25.0;25.0;50.0;0.0
220501;SAN MARTÍN;LAMAS;LAMAS;97.9;462.0;414.0;5.8;32.7;42.7;18.8;27.8;28.3;31.6;12.4
220502;SAN MARTÍN;LAMAS;ALONSO DE ALVARADO;97.0;445.0;421.0;7.5;43.8;37.3;11.4;28.1;21.7;36.4;13.8
220503;SAN MARTÍN;LAMAS;BARRANQUITA;94.1;438.0;390.0;3.9;53.1;34.9;8.0;33.2;34.2;30.2;2.4
220504;SAN MARTÍN;LAMAS;CAYNARACHI;94.4;449.0;407.0;6.8;42.4;38.4;12.4;27.5;33.8;31.8;6.9
220505;SAN MARTÍN;LAMAS;CUÑUMBUQUI;100.0;429.0;383.0;10.1;53.6;29.0;7.2;47.8;20.3;20.3;11.6
220506;SAN MARTÍN;LAMAS;PINTO RECODO;99.3;429.0;398.0;11.3;49.3;31.0;8.4;33.2;26.6;33.3;6.9
220507;SAN MARTÍN;LAMAS;RUMISAPA;98.3;436.0;387.0;12.3;52.8;19.0;15.9;37.0;33.1;19.3;10.6
220508;SAN MARTÍN;LAMAS;SAN ROQUE DE CUMBAZA;100.0;415.0;375.0;12.0;60.0;28.0;0.0;32.0;36.0;28.0;4.0
220509;SAN MARTÍN;LAMAS;SHANAO;100.0;502.0;431.0;0.0;26.1;26.1;47.8;21.7;26.1;34.8;17.4
220510;SAN MARTÍN;LAMAS;TABALOSOS;96.8;430.0;385.0;8.7;57.2;24.9;9.2;35.8;34.3;24.8;5.2
220511;SAN MARTÍN;LAMAS;ZAPATERO;98.7;422.0;370.0;17.7;46.3;28.0;8.1;52.6;19.6;22.5;5.4
220601;SAN MARTÍN;MARISCAL CÁCERES;JUANJUI;97.7;455.0;419.0;4.7;41.7;37.5;16.1;24.2;27.7;35.9;12.2
220602;SAN MARTÍN;MARISCAL CÁCERES;CAMPANILLA;95.1;435.0;404.0;9.9;48.7;33.3;8.1;30.9;28.5;32.0;8.6
220603;SAN MARTÍN;MARISCAL CÁCERES;HUICUNGO;96.1;434.0;390.0;8.5;50.7;32.9;7.9;36.7;26.4;29.2;7.8
220604;SAN MARTÍN;MARISCAL CÁCERES;PACHIZA;93.6;432.0;383.0;9.4;50.0;24.9;15.7;43.1;23.0;24.1;9.7
220605;SAN MARTÍN;MARISCAL CÁCERES;PAJARILLO;97.9;433.0;373.0;14.9;47.6;27.9;9.6;45.9;26.6;23.4;4.2
220701;SAN MARTÍN;PICOTA;PICOTA;94.6;474.0;445.0;3.9;31.1;37.9;27.0;19.2;22.4;38.4;20.0
220702;SAN MARTÍN;PICOTA;BUENOS AIRES;97.1;455.0;397.0;3.0;39.2;45.8;12.0;22.5;36.6;37.9;3.0
220703;SAN MARTÍN;PICOTA;CASPISAPA;100.0;446.0;391.0;2.8;41.7;44.4;11.1;27.8;27.8;41.7;2.8
220704;SAN MARTÍN;PICOTA;PILLUANA;100.0;412.0;353.0;14.3;64.3;14.3;7.1;64.3;21.4;14.3;0.0
220705;SAN MARTÍN;PICOTA;PUCACACA;95.6;412.0;354.0;18.1;53.3;19.3;9.3;46.3;30.4;23.3;0.0
220706;SAN MARTÍN;PICOTA;SAN CRISTOBAL;88.2;440.0;377.0;0.0;56.7;36.7;6.7;33.3;40.0;23.3;3.3
220707;SAN MARTÍN;PICOTA;SAN HILARION;94.3;445.0;406.0;3.6;47.3;39.2;9.9;34.0;23.1;31.8;11.1
220708;SAN MARTÍN;PICOTA;SHAMBOYACU;96.0;420.0;383.0;13.9;49.0;31.2;5.9;39.0;24.0;31.5;5.5
220709;SAN MARTÍN;PICOTA;TINGO DE PONASA;97.9;428.0;399.0;12.0;50.0;29.2;8.7;34.0;27.3;29.1;9.7
220710;SAN MARTÍN;PICOTA;TRES UNIDOS;94.7;439.0;395.0;5.4;54.7;28.5;11.3;28.1;40.9;25.3;5.7
220801;SAN MARTÍN;RIOJA;RIOJA;98.4;483.0;465.0;2.3;28.1;41.3;28.2;11.9;21.5;40.5;26.1
220802;SAN MARTÍN;RIOJA;AWAJUN;94.5;448.0;430.0;6.5;44.5;35.2;13.7;27.5;27.7;28.5;16.2
220803;SAN MARTÍN;RIOJA;ELIAS SOPLIN VARGAS;98.1;466.0;454.0;3.2;31.8;47.0;17.9;15.6;20.9;41.1;22.4
220804;SAN MARTÍN;RIOJA;NUEVA CAJAMARCA;98.1;466.0;448.0;3.2;37.3;39.5;20.1;18.4;22.0;38.3;21.4
220805;SAN MARTÍN;RIOJA;PARDO MIGUEL;98.3;455.0;425.0;6.1;41.0;35.1;17.8;23.7;20.6;43.0;12.7
220806;SAN MARTÍN;RIOJA;POSIC;95.7;495.0;479.0;2.2;28.9;31.1;37.8;13.3;22.2;28.9;35.6
220807;SAN MARTÍN;RIOJA;SAN FERNANDO;94.5;471.0;474.0;0.0;26.9;61.5;11.5;5.8;25.0;38.5;30.8
220808;SAN MARTÍN;RIOJA;YORONGOS;97.6;445.0;431.0;4.9;43.9;43.9;7.3;29.3;14.6;41.5;14.6
220809;SAN MARTÍN;RIOJA;YURACYACU;95.1;485.0;471.0;2.6;24.4;47.4;25.6;12.8;16.7;38.5;32.1
220901;SAN MARTÍN;SAN MARTÍN;TARAPOTO;97.7;486.0;458.0;2.7;26.8;39.7;30.8;14.3;21.1;40.5;24.1
220902;SAN MARTÍN;SAN MARTÍN;ALBERTO LEVEAU;100.0;422.0;347.0;8.3;58.3;25.0;8.3;58.3;33.3;8.3;0.0
220903;SAN MARTÍN;SAN MARTÍN;CACATACHI;92.7;449.0;402.0;2.5;48.9;33.6;14.9;26.3;40.5;29.3;3.9
220904;SAN MARTÍN;SAN MARTÍN;CHAZUTA;97.1;422.0;379.0;13.4;52.0;27.3;7.3;39.7;28.1;29.3;2.9
220905;SAN MARTÍN;SAN MARTÍN;CHIPURANA;93.8;432.0;406.0;13.0;47.4;26.4;13.2;29.4;26.2;34.5;9.9
220906;SAN MARTÍN;SAN MARTÍN;EL PORVENIR;100.0;451.0;438.0;2.2;46.7;35.6;15.6;17.8;28.9;40.0;13.3
220907;SAN MARTÍN;SAN MARTÍN;HUIMBAYOC;87.7;393.0;344.0;25.3;53.1;17.0;4.6;62.3;21.3;12.6;3.7
220908;SAN MARTÍN;SAN MARTÍN;JUAN GUERRA;95.9;477.0;448.0;1.4;39.8;34.4;24.4;15.6;22.6;45.9;15.8
220909;SAN MARTÍN;SAN MARTÍN;LA BANDA DE SHILCAYO;95.2;471.0;441.0;3.8;35.0;38.3;23.0;18.6;25.9;36.2;19.2
220910;SAN MARTÍN;SAN MARTÍN;MORALES;94.2;479.0;442.0;3.2;32.8;37.7;26.3;17.8;27.1;36.6;18.5
220911;SAN MARTÍN;SAN MARTÍN;PAPAPLAYA;90.6;395.0;323.0;20.3;63.0;12.9;3.8;77.6;11.3;11.1;0.0
220912;SAN MARTÍN;SAN MARTÍN;SAN ANTONIO;97.3;446.0;390.0;8.3;41.6;39.0;11.1;33.1;33.2;28.2;5.5
220913;SAN MARTÍN;SAN MARTÍN;SAUCE;90.2;438.0;405.0;5.5;49.0;40.3;5.1;25.6;31.0;38.8;4.5
220914;SAN MARTÍN;SAN MARTÍN;SHAPAJA;94.3;445.0;409.0;12.1;45.5;24.2;18.2;36.4;24.2;27.3;12.1
221001;SAN MARTÍN;TOCACHE;TOCACHE;96.1;464.0;438.0;5.3;39.6;35.4;19.7;23.4;22.5;35.9;18.2
221002;SAN MARTÍN;TOCACHE;NUEVO PROGRESO;92.5;467.0;447.0;5.4;33.6;38.6;22.4;16.6;27.3;36.1;20.0
221003;SAN MARTÍN;TOCACHE;POLVORA;95.3;457.0;432.0;4.6;42.7;36.7;16.0;25.5;23.3;31.3;19.9
221004;SAN MARTÍN;TOCACHE;SHUNTE;100.0;447.0;414.0;17.2;34.5;27.6;20.7;37.9;10.3;27.6;24.1
221005;SAN MARTÍN;TOCACHE;UCHIZA;96.2;473.0;456.0;4.2;35.1;35.1;25.6;17.3;22.2;37.0;23.5
221006;SAN MARTÍN;TOCACHE;SANTA LUCÍA;92.0;474.0;446.0;2.8;29.3;48.0;20.0;13.1;25.5;46.6;14.8
230101;TACNA;TACNA;TACNA;98.3;536.0;558.0;0.6;9.7;33.2;56.5;3.1;6.9;27.3;62.6
230102;TACNA;TACNA;ALTO DE LA ALIANZA;98.0;495.0;516.0;1.5;20.0;47.1;31.4;7.0;12.7;33.1;47.2
230103;TACNA;TACNA;CALANA;91.7;472.0;464.0;9.4;25.5;45.6;19.4;16.2;18.8;32.0;33.1
230104;TACNA;TACNA;CIUDAD NUEVA;99.1;502.0;535.0;1.6;20.2;42.9;35.4;4.6;12.4;30.8;52.2
230105;TACNA;TACNA;INCLAN;100.0;477.0;475.0;3.8;26.4;47.2;22.6;15.1;7.5;49.1;28.3
230106;TACNA;TACNA;PACHIA;100.0;546.0;510.0;5.0;0.0;45.0;50.0;10.0;5.0;45.0;40.0
230107;TACNA;TACNA;PALCA;100.0;433.0;368.0;0.0;62.5;25.0;12.5;62.5;12.5;12.5;12.5
230108;TACNA;TACNA;POCOLLAY;97.5;518.0;522.0;2.4;10.4;39.3;48.0;4.9;7.6;40.5;47.0
230109;TACNA;TACNA;SAMA;100.0;514.0;532.0;0.0;13.8;44.8;41.4;3.4;10.3;34.5;51.7
230110;TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;98.6;518.0;539.0;1.4;13.1;38.4;47.1;4.9;9.1;30.6;55.5
230111;TACNA;TACNA;LA YARADA LOS PALOS;98.8;503.0;509.0;3.5;17.1;42.9;36.5;6.5;14.8;35.2;43.5
230201;TACNA;CANDARAVE;CANDARAVE;100.0;518.0;538.0;5.3;10.5;31.6;52.6;5.3;5.3;31.6;57.9
230203;TACNA;CANDARAVE;CAMILACA;100.0;438.0;426.0;0.0;66.7;33.3;0.0;33.3;16.7;50.0;0.0
230205;TACNA;CANDARAVE;HUANUARA;100.0;529.0;586.0;0.0;16.7;33.3;50.0;0.0;16.7;33.3;50.0
230301;TACNA;JORGE BASADRE;LOCUMBA;98.0;547.0;565.0;2.0;13.7;20.0;64.3;3.9;12.2;16.1;67.8
230302;TACNA;JORGE BASADRE;ILABAYA;96.3;544.0;541.0;1.3;7.6;31.2;60.0;3.8;5.1;37.6;53.4
230303;TACNA;JORGE BASADRE;ITE;98.3;541.0;561.0;0.0;12.1;29.8;58.2;3.4;5.3;34.8;56.4
230401;TACNA;TARATA;TARATA;100.0;490.0;516.0;0.0;36.7;30.0;33.3;6.7;16.7;43.3;33.3
230408;TACNA;TARATA;TICACO;100.0;528.0;537.0;0.0;0.0;50.0;50.0;0.0;0.0;50.0;50.0
240101;TUMBES;TUMBES;TUMBES;93.3;467.0;431.0;4.5;35.9;37.3;22.4;21.6;25.0;37.7;15.7
240102;TUMBES;TUMBES;CORRALES;94.1;453.0;419.0;6.7;39.7;38.5;15.1;21.9;30.4;38.1;9.6
240103;TUMBES;TUMBES;LA CRUZ;93.2;470.0;445.0;2.5;37.1;39.5;20.9;15.8;26.1;41.7;16.4
240104;TUMBES;TUMBES;PAMPAS DE HOSPITAL;98.4;425.0;378.0;11.6;55.9;24.0;8.5;40.0;32.5;23.4;4.1
240105;TUMBES;TUMBES;SAN JACINTO;94.6;458.0;442.0;2.7;44.3;39.6;13.4;24.2;18.4;40.7;16.7
240106;TUMBES;TUMBES;SAN JUAN DE LA VIRGEN;96.7;466.0;421.0;6.8;32.2;39.0;22.0;23.0;27.5;35.7;13.8
240201;TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;96.3;474.0;444.0;2.2;31.6;43.4;22.8;15.0;27.6;38.2;19.2
240202;TUMBES;CONTRALMIRANTE VILLAR;CASITAS;100.0;396.0;345.0;17.4;60.9;17.4;4.3;52.2;30.4;13.0;4.3
240203;TUMBES;CONTRALMIRANTE VILLAR;CANOAS DE PUNTA SAL;96.4;437.0;400.0;10.4;47.0;27.6;14.9;31.4;29.9;29.0;9.7
240301;TUMBES;ZARUMILLA;ZARUMILLA;93.1;460.0;430.0;5.5;36.6;40.4;17.5;20.7;28.1;36.2;14.9
240302;TUMBES;ZARUMILLA;AGUAS VERDES;87.1;436.0;403.0;6.3;50.7;33.3;9.6;24.5;32.7;38.0;4.8
240303;TUMBES;ZARUMILLA;MATAPALO;99.1;444.0;416.0;11.9;36.2;32.8;19.1;26.9;24.3;35.1;13.7
240304;TUMBES;ZARUMILLA;PAPAYAL;96.7;460.0;432.0;2.8;40.2;42.3;14.7;19.1;25.5;41.5;13.9
250101;UCAYALI;CORONEL PORTILLO;CALLERIA;95.0;478.0;439.0;5.5;31.0;34.2;29.3;21.9;23.3;36.4;18.3
250102;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;90.3;440.0;399.0;11.7;41.2;32.9;14.2;34.9;25.8;29.1;10.3
250103;UCAYALI;CORONEL PORTILLO;IPARIA;72.5;;;;;;;;;;
250104;UCAYALI;CORONEL PORTILLO;MASISEA;87.9;410.0;356.0;14.2;60.5;18.6;6.8;50.2;28.1;18.5;3.2
250105;UCAYALI;CORONEL PORTILLO;YARINACOCHA;91.9;449.0;402.0;11.3;39.6;30.0;19.1;35.3;24.4;29.6;10.8
250106;UCAYALI;CORONEL PORTILLO;NUEVA REQUENA;98.0;412.0;372.0;20.1;51.9;20.7;7.3;49.0;20.8;25.5;4.7
250107;UCAYALI;CORONEL PORTILLO;MANANTAY;90.6;447.0;408.0;9.8;42.2;32.8;15.3;31.3;25.7;32.5;10.5
250201;UCAYALI;ATALAYA;RAYMONDI;90.0;424.0;381.0;18.4;46.0;23.2;12.5;42.7;24.2;25.4;7.7
250202;UCAYALI;ATALAYA;SEPAHUA;97.9;431.0;378.0;13.5;46.4;28.6;11.6;40.5;29.4;29.3;0.7
250203;UCAYALI;ATALAYA;TAHUANIA;67.6;;;;;;;;;;
250204;UCAYALI;ATALAYA;YURUA;77.8;;;;;;;;;;
250301;UCAYALI;PADRE ABAD;PADRE ABAD;94.0;452.0;418.0;8.5;41.6;32.0;18.0;30.4;22.1;33.1;14.3
250302;UCAYALI;PADRE ABAD;IRAZOLA;95.5;456.0;442.0;6.4;43.4;29.8;20.4;28.5;17.0;32.0;22.5
250303;UCAYALI;PADRE ABAD;CURIMANA;89.4;445.0;406.0;6.5;43.7;38.0;11.9;28.9;30.2;30.8;10.1
250304;UCAYALI;PADRE ABAD;NESHUYA;89.0;442.0;400.0;9.8;46.9;30.5;12.8;35.1;23.8;30.6;10.5
250305;UCAYALI;PADRE ABAD;ALEXANDER VON HUMBOLDT;92.8;467.0;457.0;3.1;37.6;35.9;23.4;15.7;23.4;39.9;21.0
250306;UCAYALI;PADRE ABAD;HUIPOCA;90.0;427.0;400.0;16.4;45.9;30.3;7.4;35.3;21.1;38.2;5.4
250307;UCAYALI;PADRE ABAD;BOQUERÓN;94.3;466.0;442.0;5.8;32.0;40.5;21.7;27.1;21.1;28.9;22.9
250401;UCAYALI;PURÚS;PURUS;81.0;373.0;313.0;32.4;58.8;8.8;0.0;84.4;6.3;9.4;0.0
