Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio
040701;AREQUIPA;ISLAY;MOLLENDO;98.0;512.0;518.0;3.0;19.7;34.9;42.4;2.3;15.0;39.5;43.3
040702;AREQUIPA;ISLAY;COCACHACRA;100.0;514.0;530.0;2.5;13.3;39.2;45.0;1.7;10.0;37.5;50.8
040703;AREQUIPA;ISLAY;DEAN VALDIVIA;100.0;511.0;548.0;3.9;20.8;32.5;42.9;2.6;7.8;31.2;58.4
040704;AREQUIPA;ISLAY;ISLAY;98.7;513.0;509.0;2.5;21.7;30.8;45.0;5.1;12.9;39.0;43.0
040705;AREQUIPA;ISLAY;MEJIA;100.0;528.0;559.0;0.0;3.3;40.0;56.7;0.0;0.0;30.0;70.0
040706;AREQUIPA;ISLAY;PUNTA DE BOMBON;97.8;491.0;495.0;4.5;23.4;36.6;35.5;1.2;17.9;51.0;29.9
040801;AREQUIPA;LA UNIÓN;COTAHUASI;100.0;474.0;473.0;7.3;30.9;30.9;30.9;12.7;14.5;40.0;32.7
040802;AREQUIPA;LA UNIÓN;ALCA;97.4;428.0;455.0;14.3;53.5;26.8;5.5;14.0;22.1;45.2;18.6
040803;AREQUIPA;LA UNIÓN;CHARCANA;100.0;492.0;472.0;0.0;7.1;64.3;28.6;0.0;21.4;78.6;0.0
040804;AREQUIPA;LA UNIÓN;HUAYNACOTAS;96.7;460.0;473.0;26.7;20.4;17.6;35.3;20.2;23.5;21.0;35.3
040805;AREQUIPA;LA UNIÓN;PAMPAMARCA;100.0;303.0;342.0;90.0;10.0;0.0;0.0;60.0;40.0;0.0;0.0
040806;AREQUIPA;LA UNIÓN;PUYCA;96.9;437.0;449.0;13.3;40.0;40.0;6.7;10.0;36.7;30.0;23.3
040808;AREQUIPA;LA UNIÓN;SAYLA;83.3;474.0;406.0;0.0;20.0;40.0;40.0;20.0;40.0;40.0;0.0
040810;AREQUIPA;LA UNIÓN;TOMEPAMPA;90.9;516.0;529.0;10.0;10.0;40.0;40.0;0.0;0.0;50.0;50.0
050101;AYACUCHO;HUAMANGA;AYACUCHO;99.2;539.0;526.0;2.3;13.0;27.3;57.4;1.9;9.9;40.1;48.1
050102;AYACUCHO;HUAMANGA;ACOCRO;100.0;411.0;401.0;25.0;41.7;25.0;8.3;25.0;33.3;35.0;6.7
050103;AYACUCHO;HUAMANGA;ACOS VINCHOS;100.0;431.0;446.0;12.2;50.0;24.4;13.3;10.0;27.8;51.1;11.1
050104;AYACUCHO;HUAMANGA;CARMEN ALTO;97.8;511.0;498.0;3.2;17.4;34.4;45.0;2.8;13.4;48.3;35.4
050105;AYACUCHO;HUAMANGA;CHIARA;98.6;434.0;447.0;20.7;37.1;27.7;14.6;16.2;19.3;50.0;14.6
050106;AYACUCHO;HUAMANGA;OCROS;100.0;445.0;450.0;16.1;32.3;33.9;17.7;12.9;35.5;29.0;22.6
050107;AYACUCHO;HUAMANGA;PACAYCASA;97.7;467.0;484.0;12.4;22.6;37.7;27.4;9.9;15.0;50.2;24.9
050108;AYACUCHO;HUAMANGA;QUINUA;100.0;468.0;456.0;11.3;25.4;32.4;31.0;12.7;29.6;29.6;28.2
050109;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;100.0;443.0;444.0;24.0;24.0;28.0;24.0;24.0;16.0;40.0;20.0
050110;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;98.2;511.0;511.0;3.9;19.7;31.0;45.5;3.4;14.0;39.9;42.7
050111;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;100.0;401.0;422.0;40.0;30.0;10.0;20.0;20.0;50.0;10.0;20.0
050112;AYACUCHO;HUAMANGA;SOCOS;97.6;401.0;414.0;26.8;45.4;22.9;4.9;24.4;37.8;27.6;10.2
050113;AYACUCHO;HUAMANGA;TAMBILLO;100.0;414.0;423.0;20.6;50.8;17.5;11.1;15.9;34.9;41.3;7.9
050114;AYACUCHO;HUAMANGA;VINCHOS;100.0;453.0;449.0;9.3;39.2;32.0;19.6;7.2;34.0;43.3;15.5
050115;AYACUCHO;HUAMANGA;JESUS NAZARENO;99.1;516.0;521.0;5.8;14.3;30.5;49.5;3.1;12.5;34.6;49.9
050116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;99.7;516.0;504.0;1.9;13.6;38.3;46.2;0.9;13.0;50.7;35.4
050201;AYACUCHO;CANGALLO;CANGALLO;100.0;476.0;477.0;14.1;18.5;40.2;27.2;7.6;23.9;38.0;30.4
050202;AYACUCHO;CANGALLO;CHUSCHI;100.0;366.0;423.0;53.8;38.5;7.7;0.0;7.7;46.2;46.2;0.0
050203;AYACUCHO;CANGALLO;LOS MOROCHUCOS;100.0;434.0;463.0;20.0;37.9;26.4;15.7;5.0;30.7;44.3;20.0
050204;AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;100.0;387.0;450.0;31.3;37.5;25.0;6.3;12.5;31.3;31.3;25.0
050205;AYACUCHO;CANGALLO;PARAS;97.5;382.0;408.0;39.9;39.3;15.6;5.2;24.3;35.5;37.5;2.6
050206;AYACUCHO;CANGALLO;TOTOS;97.8;417.0;411.0;29.6;34.3;22.5;13.6;32.1;24.7;29.6;13.6
050301;AYACUCHO;HUANCA SANCOS;SANCOS;96.8;522.0;538.0;1.7;10.4;34.6;53.3;1.7;8.7;31.4;58.2
050302;AYACUCHO;HUANCA SANCOS;CARAPO;97.1;459.0;460.0;0.0;51.8;30.6;17.6;0.0;34.1;47.9;17.9
050303;AYACUCHO;HUANCA SANCOS;SACSAMARCA;95.7;412.0;404.0;23.3;52.8;18.8;5.1;23.3;29.5;47.2;0.0
050304;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;96.3;488.0;495.0;16.1;12.2;32.5;39.2;12.2;16.4;31.8;39.5
050401;AYACUCHO;HUANTA;HUANTA;99.2;490.0;508.0;6.9;21.7;32.7;38.7;4.6;14.2;38.8;42.4
050402;AYACUCHO;HUANTA;AYAHUANCO;100.0;390.0;414.0;36.4;36.4;27.3;0.0;18.2;45.5;27.3;9.1
050403;AYACUCHO;HUANTA;HUAMANGUILLA;100.0;461.0;468.0;9.1;31.8;36.4;22.7;6.1;24.2;50.0;19.7
050404;AYACUCHO;HUANTA;IGUAIN;100.0;404.0;422.0;29.4;35.3;26.5;8.8;23.5;23.5;47.1;5.9
050405;AYACUCHO;HUANTA;LURICOCHA;100.0;440.0;444.0;15.2;38.4;30.3;16.2;13.1;29.3;40.4;17.2
050406;AYACUCHO;HUANTA;SANTILLANA;95.8;429.0;445.0;19.3;38.4;29.1;13.2;10.7;30.0;41.7;17.6
050407;AYACUCHO;HUANTA;SIVIA;99.3;434.0;450.0;20.9;33.0;27.7;18.4;19.5;25.5;33.7;21.3
050408;AYACUCHO;HUANTA;LLOCHEGUA;98.3;428.0;450.0;21.0;37.7;24.5;16.8;19.6;28.1;31.0;21.3
050409;AYACUCHO;HUANTA;CANAYRE;96.4;423.0;427.0;21.0;36.8;30.9;11.3;17.2;29.7;43.7;9.4
050410;AYACUCHO;HUANTA;UCHURACCAY;100.0;358.0;387.0;61.9;16.7;11.9;9.5;45.2;19.0;26.2;9.5
050411;AYACUCHO;HUANTA;PUCACOLPA;97.4;343.0;357.0;62.1;32.3;5.6;0.0;56.4;18.5;25.1;0.0
050412;AYACUCHO;HUANTA;CHACA;94.7;372.0;429.0;44.4;27.8;16.7;11.1;33.3;11.1;27.8;27.8
050501;AYACUCHO;LA MAR;SAN MIGUEL;100.0;507.0;535.0;3.1;13.8;38.1;45.0;1.3;6.9;40.0;51.9
050502;AYACUCHO;LA MAR;ANCO;98.0;424.0;442.0;15.8;48.4;25.9;9.9;12.6;31.6;38.2;17.6
050503;AYACUCHO;LA MAR;AYNA;97.5;464.0;457.0;12.2;32.3;30.0;25.6;8.4;22.3;52.3;17.0
050505;AYACUCHO;LA MAR;CHUNGUI;98.0;448.0;443.0;16.3;27.4;29.1;27.1;16.0;28.0;35.4;20.6
050506;AYACUCHO;LA MAR;LUIS CARRANZA;91.7;442.0;483.0;0.0;54.5;27.3;18.2;0.0;18.2;63.6;18.2
050507;AYACUCHO;LA MAR;SANTA ROSA;99.1;436.0;441.0;16.0;38.6;27.2;18.2;16.4;27.3;39.4;16.9
050508;AYACUCHO;LA MAR;TAMBO;99.2;467.0;469.0;16.2;29.0;24.8;30.0;13.9;24.0;32.2;29.9
050509;AYACUCHO;LA MAR;SAMUGARI;99.4;507.0;523.0;9.7;17.2;21.1;52.0;7.3;12.5;30.5;49.7
050510;AYACUCHO;LA MAR;ANCHIHUAY;100.0;420.0;439.0;21.1;39.4;23.9;15.5;21.1;28.2;28.2;22.5
050511;AYACUCHO;LA MAR;ORONCCOY;100.0;395.0;325.0;14.3;71.4;14.3;0.0;85.7;14.3;0.0;0.0
050601;AYACUCHO;LUCANAS;PUQUIO;99.3;499.0;506.0;7.5;20.5;28.9;43.0;4.3;13.3;40.0;42.3
050602;AYACUCHO;LUCANAS;AUCARA;100.0;501.0;512.0;8.6;17.1;28.6;45.7;5.7;5.7;45.7;42.9
050603;AYACUCHO;LUCANAS;CABANA;100.0;514.0;520.0;4.5;27.3;18.2;50.0;0.0;13.6;45.5;40.9
050604;AYACUCHO;LUCANAS;CARMEN SALCEDO;100.0;501.0;485.0;9.1;27.3;9.1;54.5;0.0;18.2;54.5;27.3
050605;AYACUCHO;LUCANAS;CHAVIÑA;93.9;454.0;487.0;22.7;19.4;38.5;19.4;10.0;22.7;32.1;35.2
050606;AYACUCHO;LUCANAS;CHIPAO;100.0;454.0;487.0;12.1;39.4;24.2;24.2;3.0;27.3;42.4;27.3
050607;AYACUCHO;LUCANAS;HUAC-HUAS;100.0;504.0;523.0;0.0;25.0;25.0;50.0;0.0;0.0;50.0;50.0
050608;AYACUCHO;LUCANAS;LARAMATE;100.0;483.0;505.0;5.6;22.2;38.9;33.3;5.6;16.7;33.3;44.4
050609;AYACUCHO;LUCANAS;LEONCIO PRADO;100.0;451.0;455.0;25.0;12.5;37.5;25.0;12.5;25.0;25.0;37.5
050610;AYACUCHO;LUCANAS;LLAUTA;100.0;425.0;394.0;20.0;40.0;20.0;20.0;40.0;20.0;20.0;20.0
050611;AYACUCHO;LUCANAS;LUCANAS;100.0;500.0;498.0;6.1;24.2;24.2;45.5;9.1;12.1;45.5;33.3
050612;AYACUCHO;LUCANAS;OCAÑA;100.0;451.0;465.0;14.3;28.6;28.6;28.6;9.5;23.8;42.9;23.8
050613;AYACUCHO;LUCANAS;OTOCA;100.0;536.0;570.0;0.0;11.1;22.2;66.7;0.0;11.1;11.1;77.8
050615;AYACUCHO;LUCANAS;SAN CRISTOBAL;100.0;455.0;457.0;17.6;29.4;26.5;26.5;14.7;17.6;55.9;11.8
050616;AYACUCHO;LUCANAS;SAN JUAN;100.0;454.0;420.0;16.7;33.3;33.3;16.7;16.7;0.0;83.3;0.0
050617;AYACUCHO;LUCANAS;SAN PEDRO;100.0;411.0;428.0;32.6;37.2;11.6;18.6;18.6;30.2;39.5;11.6
050618;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;100.0;460.0;481.0;17.6;17.6;41.2;23.5;11.8;5.9;58.8;23.5
050619;AYACUCHO;LUCANAS;SANCOS;100.0;489.0;516.0;8.7;12.5;43.8;35.0;3.8;15.0;31.3;50.0
050620;AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;100.0;524.0;495.0;0.0;0.0;50.0;50.0;0.0;0.0;66.7;33.3
050621;AYACUCHO;LUCANAS;SANTA LUCIA;100.0;504.0;516.0;9.1;13.6;36.4;40.9;4.5;9.1;36.4;50.0
050701;AYACUCHO;PARINACOCHAS;CORACORA;97.4;488.0;478.0;9.9;19.8;36.9;33.4;9.9;14.4;47.6;28.0
050702;AYACUCHO;PARINACOCHAS;CHUMPI;100.0;440.0;435.0;14.8;40.7;29.6;14.8;11.1;29.6;51.9;7.4
050703;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;100.0;475.0;520.0;0.0;40.0;40.0;20.0;0.0;0.0;60.0;40.0
050704;AYACUCHO;PARINACOCHAS;PACAPAUSA;100.0;482.0;503.0;16.7;16.7;33.3;33.3;16.7;0.0;33.3;50.0
050705;AYACUCHO;PARINACOCHAS;PULLO;96.8;485.0;488.0;7.3;26.1;33.7;33.0;5.0;18.3;43.7;33.0
050706;AYACUCHO;PARINACOCHAS;PUYUSCA;96.7;524.0;522.0;0.0;3.3;41.5;55.1;0.0;3.5;51.7;44.9
050707;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;100.0;450.0;461.0;14.3;42.9;28.6;14.3;0.0;42.9;28.6;28.6
050708;AYACUCHO;PARINACOCHAS;UPAHUACHO;100.0;465.0;410.0;0.0;40.0;40.0;20.0;0.0;60.0;40.0;0.0
050801;AYACUCHO;PÁUCAR DEL SARA SARA;PAUSA;100.0;504.0;481.0;4.5;13.4;37.3;44.8;9.0;13.4;46.3;31.3
050803;AYACUCHO;PÁUCAR DEL SARA SARA;CORCULLA;100.0;516.0;472.0;0.0;14.3;42.9;42.9;0.0;14.3;71.4;14.3
050804;AYACUCHO;PÁUCAR DEL SARA SARA;LAMPA;100.0;550.0;519.0;0.0;5.0;35.0;60.0;0.0;15.0;40.0;45.0
050805;AYACUCHO;PÁUCAR DEL SARA SARA;MARCABAMBA;100.0;487.0;528.0;0.0;33.3;33.3;33.3;0.0;0.0;66.7;33.3
050806;AYACUCHO;PÁUCAR DEL SARA SARA;OYOLO;97.3;426.0;433.0;28.3;30.7;24.3;16.7;17.2;25.1;46.6;11.1
050809;AYACUCHO;PÁUCAR DEL SARA SARA;SAN JOSE DE USHUA;100.0;478.0;468.0;20.0;20.0;20.0;40.0;0.0;40.0;40.0;20.0
050810;AYACUCHO;PÁUCAR DEL SARA SARA;SARA SARA;100.0;502.0;453.0;0.0;42.9;14.3;42.9;14.3;14.3;57.1;14.3
050901;AYACUCHO;SUCRE;QUEROBAMBA;100.0;483.0;479.0;2.0;32.0;30.0;36.0;8.0;20.0;44.0;28.0
050903;AYACUCHO;SUCRE;CHALCOS;100.0;449.0;434.0;0.0;60.0;20.0;20.0;0.0;60.0;40.0;0.0
050904;AYACUCHO;SUCRE;CHILCAYOC;100.0;531.0;528.0;0.0;0.0;37.5;62.5;0.0;12.5;50.0;37.5
050906;AYACUCHO;SUCRE;MORCOLLA;100.0;443.0;421.0;27.3;27.3;13.6;31.8;31.8;22.7;27.3;18.2
050907;AYACUCHO;SUCRE;PAICO;100.0;445.0;454.0;7.1;57.1;28.6;7.1;7.1;21.4;64.3;7.1
050908;AYACUCHO;SUCRE;SAN PEDRO DE LARCAY;95.7;443.0;448.0;13.6;47.7;24.4;14.2;13.6;23.9;58.0;4.5
050909;AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;100.0;405.0;430.0;16.7;66.7;16.7;0.0;0.0;33.3;66.7;0.0
050911;AYACUCHO;SUCRE;SORAS;100.0;501.0;490.0;0.0;27.8;22.2;50.0;0.0;16.7;61.1;22.2
051001;AYACUCHO;VÍCTOR FAJARDO;HUANCAPI;100.0;502.0;545.0;0.0;17.2;48.3;34.5;0.0;0.0;37.9;62.1
051002;AYACUCHO;VÍCTOR FAJARDO;ALCAMENCA;85.7;388.0;413.0;16.7;66.7;16.7;0.0;0.0;50.0;50.0;0.0
051003;AYACUCHO;VÍCTOR FAJARDO;APONGO;100.0;427.0;425.0;16.7;33.3;50.0;0.0;33.3;16.7;33.3;16.7
051005;AYACUCHO;VÍCTOR FAJARDO;CANARIA;97.6;463.0;450.0;4.9;31.0;49.3;14.9;7.3;35.6;34.6;22.4
051006;AYACUCHO;VÍCTOR FAJARDO;CAYARA;92.9;432.0;428.0;23.1;23.1;46.2;7.7;15.4;15.4;61.5;7.7
051007;AYACUCHO;VÍCTOR FAJARDO;COLCA;100.0;517.0;544.0;0.0;11.1;33.3;55.6;0.0;0.0;38.9;61.1
051008;AYACUCHO;VÍCTOR FAJARDO;HUAMANQUIQUIA;100.0;480.0;475.0;0.0;35.7;28.6;35.7;14.3;14.3;50.0;21.4
051009;AYACUCHO;VÍCTOR FAJARDO;HUANCARAYLLA;100.0;454.0;501.0;0.0;52.2;26.1;21.7;0.0;13.0;56.5;30.4
051010;AYACUCHO;VÍCTOR FAJARDO;HUAYA;100.0;470.0;475.0;11.3;21.0;38.7;29.0;16.1;11.3;45.2;27.4
051011;AYACUCHO;VÍCTOR FAJARDO;SARHUA;96.0;374.0;415.0;41.6;49.6;4.0;4.8;25.6;28.8;32.8;12.8
051012;AYACUCHO;VÍCTOR FAJARDO;VILCANCHOS;100.0;366.0;337.0;50.0;40.9;4.5;4.5;72.7;13.6;13.6;0.0
051101;AYACUCHO;VILCASHUAMÁN;VILCAS HUAMAN;97.8;447.0;457.0;21.9;26.4;27.5;24.2;14.5;27.5;39.0;19.0
051102;AYACUCHO;VILCASHUAMÁN;ACCOMARCA;100.0;403.0;408.0;20.0;60.0;20.0;0.0;40.0;20.0;20.0;20.0
051103;AYACUCHO;VILCASHUAMÁN;CARHUANCA;100.0;470.0;452.0;7.7;30.8;23.1;38.5;0.0;46.2;46.2;7.7
051104;AYACUCHO;VILCASHUAMÁN;CONCEPCION;96.8;462.0;500.0;3.6;32.7;39.5;24.2;0.0;12.9;43.5;43.5
051105;AYACUCHO;VILCASHUAMÁN;HUAMBALPA;94.4;406.0;429.0;36.4;24.1;28.4;11.1;17.9;36.4;34.6;11.1
051106;AYACUCHO;VILCASHUAMÁN;INDEPENDENCIA;100.0;467.0;466.0;0.0;30.0;50.0;20.0;0.0;10.0;80.0;10.0
051107;AYACUCHO;VILCASHUAMÁN;SAURAMA;90.0;383.0;362.0;32.5;57.5;10.0;0.0;57.5;30.0;12.5;0.0
051108;AYACUCHO;VILCASHUAMÁN;VISCHONGO;96.2;469.0;466.0;12.3;31.6;26.2;29.9;10.5;18.8;46.6;24.1
060101;CAJAMARCA;CAJAMARCA;CAJAMARCA;98.1;497.0;496.0;5.7;22.0;32.8;39.5;4.1;15.5;45.7;34.7
060102;CAJAMARCA;CAJAMARCA;ASUNCION;97.9;432.0;444.0;18.6;36.4;33.5;11.4;12.9;28.6;42.9;15.5
060103;CAJAMARCA;CAJAMARCA;CHETILLA;96.1;385.0;410.0;39.0;39.2;16.5;5.2;19.9;44.1;26.3;9.7
060104;CAJAMARCA;CAJAMARCA;COSPAN;89.3;390.0;405.0;34.8;43.0;18.2;4.0;18.8;47.8;28.7;4.8
060105;CAJAMARCA;CAJAMARCA;ENCAÑADA;95.2;413.0;429.0;26.7;39.3;24.0;10.0;14.9;37.7;34.7;12.7
060106;CAJAMARCA;CAJAMARCA;JESUS;98.0;419.0;429.0;29.9;31.0;23.7;15.4;21.4;26.0;39.0;13.6
060107;CAJAMARCA;CAJAMARCA;LLACANORA;100.0;452.0;465.0;18.4;30.4;28.3;22.9;9.8;23.9;44.6;21.8
060108;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;98.2;448.0;457.0;15.0;34.5;31.7;18.9;9.2;26.3;45.8;18.6
060109;CAJAMARCA;CAJAMARCA;MAGDALENA;97.8;425.0;425.0;22.0;37.1;27.4;13.4;19.2;28.6;43.2;8.9
060110;CAJAMARCA;CAJAMARCA;MATARA;100.0;462.0;475.0;10.0;38.3;23.3;28.4;11.6;23.3;36.7;28.4
060111;CAJAMARCA;CAJAMARCA;NAMORA;97.9;399.0;420.0;35.3;34.8;17.5;12.4;29.2;24.1;30.1;16.6
060112;CAJAMARCA;CAJAMARCA;SAN JUAN;98.7;391.0;400.0;41.4;35.5;11.6;11.6;37.5;27.1;27.6;7.7
060201;CAJAMARCA;CAJABAMBA;CAJABAMBA;99.5;490.0;495.0;9.2;24.5;29.0;37.4;6.5;19.2;36.7;37.6
060202;CAJAMARCA;CAJABAMBA;CACHACHI;96.7;403.0;414.0;34.5;32.9;22.1;10.4;27.2;29.8;31.4;11.5
060203;CAJAMARCA;CAJABAMBA;CONDEBAMBA;99.1;429.0;432.0;26.1;30.8;25.4;17.7;22.3;26.9;33.5;17.4
060204;CAJAMARCA;CAJABAMBA;SITACOCHA;96.6;383.0;403.0;37.9;44.2;12.7;5.2;25.2;39.4;29.8;5.6
060301;CAJAMARCA;CELENDÍN;CELENDIN;99.3;498.0;506.0;9.4;21.5;28.9;40.2;6.3;14.0;41.9;37.9
060302;CAJAMARCA;CELENDÍN;CHUMUCH;96.9;423.0;449.0;27.5;28.3;26.5;17.7;20.6;19.8;36.6;22.9
060303;CAJAMARCA;CELENDÍN;CORTEGANA;97.4;390.0;400.0;37.7;32.9;22.4;7.0;29.5;29.2;35.9;5.4
060304;CAJAMARCA;CELENDÍN;HUASMIN;98.1;389.0;405.0;37.5;35.7;20.0;6.9;28.8;33.8;29.4;8.1
060306;CAJAMARCA;CELENDÍN;JOSE GALVEZ;90.7;489.0;516.0;2.3;29.1;29.4;39.1;0.0;11.6;46.1;42.3
060307;CAJAMARCA;CELENDÍN;MIGUEL IGLESIAS;100.0;396.0;411.0;37.0;37.0;19.2;6.8;20.5;32.9;41.1;5.5
060308;CAJAMARCA;CELENDÍN;OXAMARCA;98.5;415.0;441.0;30.9;25.3;30.7;13.0;20.7;21.7;40.0;17.6
060309;CAJAMARCA;CELENDÍN;SOROCHUCO;97.6;435.0;457.0;18.7;37.9;27.3;16.1;8.4;29.6;42.8;19.2
060310;CAJAMARCA;CELENDÍN;SUCRE;96.8;452.0;453.0;14.4;33.8;32.0;19.8;11.5;26.9;44.8;16.8
060311;CAJAMARCA;CELENDÍN;UTCO;100.0;399.0;376.0;22.2;55.6;22.2;0.0;44.4;33.3;22.2;0.0
060312;CAJAMARCA;CELENDÍN;LA LIBERTAD DE PALLAN;99.3;411.0;428.0;31.1;34.8;24.5;9.6;18.3;29.2;40.9;11.6
060401;CAJAMARCA;CHOTA;CHOTA;91.8;466.0;483.0;10.0;30.4;31.7;27.9;6.1;20.0;44.7;29.1
060402;CAJAMARCA;CHOTA;ANGUIA;95.9;419.0;443.0;22.0;42.6;26.9;8.5;11.2;37.2;37.3;14.2
060403;CAJAMARCA;CHOTA;CHADIN;96.6;429.0;438.0;28.7;28.2;24.0;19.1;21.6;21.4;38.0;19.0
060404;CAJAMARCA;CHOTA;CHIGUIRIP;98.2;456.0;499.0;14.0;28.4;37.6;20.0;1.7;14.3;57.3;26.7
060405;CAJAMARCA;CHOTA;CHIMBAN;98.1;443.0;446.0;19.7;21.5;33.3;25.5;19.4;13.9;41.4;25.3
060406;CAJAMARCA;CHOTA;CHOROPAMPA;100.0;464.0;475.0;8.7;34.7;21.7;34.9;4.3;21.7;47.8;26.2
060407;CAJAMARCA;CHOTA;COCHABAMBA;96.2;459.0;474.0;10.7;37.6;22.9;28.8;9.8;23.6;41.0;25.7
060408;CAJAMARCA;CHOTA;CONCHAN;100.0;449.0;465.0;11.5;36.9;36.9;14.6;12.3;16.9;50.8;20.0
060409;CAJAMARCA;CHOTA;HUAMBOS;95.7;438.0;447.0;21.9;31.5;24.0;22.5;18.7;21.6;37.9;21.7
060410;CAJAMARCA;CHOTA;LAJAS;97.0;454.0;484.0;12.5;30.4;38.1;18.9;8.2;12.9;48.3;30.6
060411;CAJAMARCA;CHOTA;LLAMA;97.5;488.0;486.0;6.4;24.2;40.0;29.4;3.7;19.2;49.4;27.7
060412;CAJAMARCA;CHOTA;MIRACOSTA;100.0;379.0;414.0;46.9;25.0;21.9;6.2;31.3;28.1;21.9;18.7
060413;CAJAMARCA;CHOTA;PACCHA;94.8;453.0;485.0;11.9;32.2;37.8;18.2;3.5;22.8;43.0;30.7
060414;CAJAMARCA;CHOTA;PION;92.3;407.0;420.0;7.7;67.3;25.0;0.0;0.0;67.3;32.7;0.0
060415;CAJAMARCA;CHOTA;QUEROCOTO;99.5;428.0;445.0;17.3;41.1;33.0;8.6;10.3;33.6;40.5;15.6
060417;CAJAMARCA;CHOTA;TACABAMBA;74.3;;;;;;;;;;
060418;CAJAMARCA;CHOTA;TOCMOCHE;100.0;417.0;382.0;28.6;28.6;28.6;14.3;28.6;57.1;14.3;0.0
060419;CAJAMARCA;CHOTA;CHALAMARCA;97.6;460.0;482.0;13.7;27.8;31.6;26.9;4.0;22.9;39.7;33.4
060501;CAJAMARCA;CONTUMAZÁ;CONTUMAZA;100.0;472.0;490.0;12.4;16.4;41.4;29.8;7.7;15.3;47.2;29.8
060502;CAJAMARCA;CONTUMAZÁ;CHILETE;100.0;479.0;495.0;10.4;16.7;47.9;25.0;2.1;10.4;58.3;29.2
060503;CAJAMARCA;CONTUMAZÁ;CUPISNIQUE;100.0;373.0;421.0;40.0;60.0;0.0;0.0;20.0;40.0;40.0;0.0
060504;CAJAMARCA;CONTUMAZÁ;GUZMANGO;100.0;395.0;433.0;29.0;45.2;16.1;9.7;9.7;38.7;48.4;3.2
060505;CAJAMARCA;CONTUMAZÁ;SAN BENITO;98.4;441.0;440.0;11.9;44.5;28.7;15.0;11.7;28.2;48.4;11.7
060506;CAJAMARCA;CONTUMAZÁ;SANTA CRUZ DE TOLEDO;78.9;;;;;;;;;;
060507;CAJAMARCA;CONTUMAZÁ;TANTARICA;97.6;476.0;457.0;7.3;21.9;46.3;24.4;10.0;7.3;68.2;14.5
060508;CAJAMARCA;CONTUMAZÁ;YONAN;98.2;472.0;483.0;2.9;37.4;30.3;29.4;2.9;15.7;57.9;23.4
060601;CAJAMARCA;CUTERVO;CUTERVO;98.9;461.0;474.0;11.4;30.1;34.9;23.6;7.6;20.9;46.1;25.4
060602;CAJAMARCA;CUTERVO;CALLAYUC;97.9;425.0;439.0;21.4;42.1;21.1;15.4;10.3;32.3;45.6;11.8
060603;CAJAMARCA;CUTERVO;CHOROS;100.0;476.0;496.0;15.2;27.3;21.2;36.4;6.1;21.2;42.4;30.3
060604;CAJAMARCA;CUTERVO;CUJILLO;100.0;479.0;491.0;13.0;15.2;41.3;30.4;6.5;21.7;34.8;37.0
060605;CAJAMARCA;CUTERVO;LA RAMADA;98.8;450.0;455.0;9.1;40.0;34.9;16.1;6.5;35.1;33.6;24.7
060606;CAJAMARCA;CUTERVO;PIMPINGOS;96.7;516.0;511.0;6.6;12.2;25.1;56.1;7.7;9.1;35.0;48.2
060607;CAJAMARCA;CUTERVO;QUEROCOTILLO;96.9;414.0;427.0;29.5;32.2;22.9;15.4;21.9;27.4;34.7;16.1
060608;CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO;95.7;468.0;479.0;12.6;40.1;21.1;26.2;16.0;14.7;35.5;33.8
060609;CAJAMARCA;CUTERVO;SAN JUAN DE CUTERVO;100.0;448.0;477.0;13.6;43.2;18.2;25.0;9.1;18.2;47.7;25.0
060610;CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;100.0;470.0;488.0;8.0;32.0;30.0;30.0;10.0;16.1;36.0;37.9
060611;CAJAMARCA;CUTERVO;SANTA CRUZ;94.4;440.0;421.0;20.2;26.7;44.0;9.0;17.5;32.4;47.1;3.0
060612;CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;95.2;437.0;468.0;19.8;31.8;30.7;17.7;9.8;19.2;46.7;24.3
060613;CAJAMARCA;CUTERVO;SANTO TOMAS;98.0;459.0;493.0;14.0;30.9;27.6;27.5;6.4;21.0;38.3;34.3
060614;CAJAMARCA;CUTERVO;SOCOTA;97.4;465.0;478.0;16.6;24.1;19.3;40.1;10.7;16.9;36.3;36.1
